date,r_fighter,b_fighter,winner,weight_class
06/17/2023,Manuel Torres,Nikolas Motta,Red,Lightweight
06/17/2023,Nicolas Dalby,Muslim Salikhov,Red,Welterweight
06/17/2023,Alessandro Costa,Jimmy Flick,Red,Flyweight
06/17/2023,Kyung Ho Kang,Cristian Quinonez,Red,Bantamweight
06/17/2023,Carlos Hernandez,Denys Bondar,Red,Flyweight
06/17/2023,Tereza Bleda,Gabriella Fernandes,Red,Women's Flyweight
06/17/2023,Modestas Bukauskas,Zac Pauga,Red,Light Heavyweight
06/10/2023,Amanda Nunes,Irene Aldana,Red,UFC Women's Bantamweight Title
06/10/2023,Charles Oliveira,Beneil Dariush,Red,Lightweight
06/10/2023,Mike Malott,Adam Fugitt,Red,Welterweight
06/10/2023,Dan Ige,Nate Landwehr,Red,Featherweight
06/10/2023,Marc-Andre Barriault,Eryk Anders,Red,Middleweight
06/10/2023,Jasmine Jasudavicius,Miranda Maverick,Red,Women's Flyweight
06/10/2023,Aiemann Zahabi,Aoriqileng,Red,Bantamweight
06/10/2023,Kyle Nelson,Blake Bilder,Red,Featherweight
06/10/2023,Steve Erceg,David Dvorak,Red,Flyweight
06/10/2023,Diana Belbita,Maria Oliveira,Red,Women's Strawweight
06/03/2023,Amir Albazi,Kai Kara-France,Red,Flyweight
06/03/2023,Alex Caceres,Daniel Pineda,Red,Featherweight
06/03/2023,Jim Miller,Jesse Butler,Red,Lightweight
06/03/2023,Tim Elliott,Victor Altamirano,Red,Flyweight
06/03/2023,Karine Silva,Ketlen Souza,Red,Women's Flyweight
06/03/2023,Elizeu Zaleski dos Santos,Abubakar Nurmagomedov,Red,Welterweight
06/03/2023,Daniel Santos,Johnny Munoz,Red,Bantamweight
06/03/2023,Don'Tale Mayes,Andrei Arlovski,Red,Heavyweight
06/03/2023,John Castaneda,Muin Gafurov,Red,Bantamweight
06/03/2023,Muhammad Naimov,Jamie Mullarkey,Red,Lightweight
06/03/2023,Elise Reed,Jinh Yu Frey,Red,Women's Strawweight
06/03/2023,Da'Mon Blackshear,Luan Lacerda,Red,Bantamweight
06/03/2023,Philipe Lins,Maxim Grishin,Red,Light Heavyweight
05/20/2023,Mackenzie Dern,Angela Hill,Red,Women's Strawweight
05/20/2023,Anthony Hernandez,Edmen Shahbazyan,Red,Middleweight
05/20/2023,Loopy Godinez,Emily Ducote,Red,Catch Weight
05/20/2023,Joaquin Buckley,Andre Fialho,Red,Welterweight
05/20/2023,Diego Ferreira,Michael Johnson,Red,Lightweight
05/20/2023,Viacheslav Borshchev,Maheshate,Red,Lightweight
05/20/2023,Karolina Kowalkiewicz,Vanessa Demopoulos,Red,Women's Strawweight
05/20/2023,Gilbert Urbina,Orion Cosce,Red,Welterweight
05/20/2023,Rodrigo Nascimento,Ilir Latifi,Red,Heavyweight
05/20/2023,Chase Hooper,Nick Fiore,Red,Lightweight
05/20/2023,Natalia Silva,Victoria Leonardo,Red,Women's Flyweight
05/20/2023,Themba Gorimbo,Takashi Sato,Red,Welterweight
05/13/2023,Jailton Almeida,Jairzinho Rozenstruik,Red,Heavyweight
05/13/2023,Johnny Walker,Anthony Smith,Red,Light Heavyweight
05/13/2023,Ian Machado Garry,Daniel Rodriguez,Red,Welterweight
05/13/2023,Carlos Ulberg,Ihor Potieria,Red,Light Heavyweight
05/13/2023,Alex Morono,Tim Means,Red,Welterweight
05/13/2023,Matt Brown,Court McGee,Red,Welterweight
05/13/2023,Karl Williams,Chase Sherman,Red,Heavyweight
05/13/2023,Douglas Silva de Andrade,Cody Stamann,Red,Catch Weight
05/13/2023,Mandy Bohm,Ji Yeon Kim,Red,Women's Flyweight
05/13/2023,Bryan Battle,Gabe Green,Red,Welterweight
05/13/2023,Tainara Lisboa,Jessica-Rose Clark,Red,Women's Bantamweight
05/06/2023,Aljamain Sterling,Henry Cejudo,Red,UFC Bantamweight Title
05/06/2023,Belal Muhammad,Gilbert Burns,Red,Welterweight
05/06/2023,Yan Xiaonan,Jessica Andrade,Red,Women's Strawweight
05/06/2023,Movsar Evloev,Diego Lopes,Red,Featherweight
05/06/2023,Charles Jourdain,Kron Gracie,Red,Featherweight
05/06/2023,Matt Frevola,Drew Dober,Red,Lightweight
05/06/2023,Kennedy Nzechukwu,Devin Clark,Red,Light Heavyweight
05/06/2023,Khaos Williams,Rolando Bedoya,Red,Welterweight
05/06/2023,Virna Jandiroba,Marina Rodriguez,Red,Women's Strawweight
05/06/2023,Parker Porter,Braxton Smith,Red,Heavyweight
05/06/2023,Ikram Aliskerov,Phil Hawes,Red,Middleweight
05/06/2023,Claudio Ribeiro,Joseph Holmes,Red,Middleweight
04/29/2023,Song Yadong,Ricky Simon,Red,Bantamweight
04/29/2023,Caio Borralho,Michal Oleksiejczuk,Red,Middleweight
04/29/2023,Rodolfo Vieira,Cody Brundage,Red,Middleweight
04/29/2023,Fernando Padilla,Julian Erosa,Red,Featherweight
04/29/2023,Marcos Rogerio de Lima,Waldo Cortes-Acosta,Red,Heavyweight
04/29/2023,Trey Waters,Josh Quinlan,Red,Welterweight
04/29/2023,Martin Buday,Jake Collier,Red,Heavyweight
04/29/2023,Cody Durden,Charles Johnson,Red,Flyweight
04/29/2023,Irina Alekseeva,Stephanie Egger,Red,Women's Bantamweight
04/29/2023,Marcus McGhee,Journey Newson,Red,Catch Weight
04/29/2023,Jamey-Lyn Horth,Hailey Cowan,Red,Women's Bantamweight
04/22/2023,Sergei Pavlovich,Curtis Blaydes,Red,Heavyweight
04/22/2023,Bruno Silva,Brad Tavares,Red,Middleweight
04/22/2023,Iasmin Lucindo,Brogan Walker,Red,Women's Flyweight
04/22/2023,Jeremiah Wells,Matthew Semelsberger,Red,Welterweight
04/22/2023,Christos Giagos,Ricky Glenn,Red,Lightweight
04/22/2023,Montel Jackson,Rani Yahya,Red,Bantamweight
04/22/2023,Norma Dumont,Karol Rosa,Red,Women's Featherweight
04/22/2023,Mohammed Usman,Junior Tafa,Red,Heavyweight
04/22/2023,William Gomis,Francis Marshall,Red,Featherweight
04/22/2023,Brady Hiestand,Batgerel Danaa,Red,Bantamweight
04/15/2023,Max Holloway,Arnold Allen,Red,Featherweight
04/15/2023,Edson Barboza,Billy Quarantillo,Red,Featherweight
04/15/2023,Azamat Murzakanov,Dustin Jacoby,Red,Light Heavyweight
04/15/2023,Ion Cutelaba,Tanner Boser,Red,Light Heavyweight
04/15/2023,Pedro Munhoz,Chris Gutierrez,Red,Bantamweight
04/15/2023,Rafa Garcia,Clay Guida,Red,Lightweight
04/15/2023,Bill Algeo,TJ Brown,Red,Featherweight
04/15/2023,Brandon Royval,Matheus Nicolau,Red,Flyweight
04/15/2023,Zak Cummings,Ed Herman,Red,Light Heavyweight
04/15/2023,Gillian Robertson,Piera Rodriguez,Red,Women's Strawweight
04/15/2023,Daniel Zellhuber,Lando Vannata,Red,Lightweight
04/15/2023,Denise Gomes,Bruna Brasil,Red,Women's Strawweight
04/15/2023,Gaston Bolanos,Aaron Phillips,Red,Bantamweight
04/15/2023,Joselyne Edwards,Lucie Pudilova,Red,Women's Bantamweight
04/08/2023,Israel Adesanya,Alex Pereira,Red,UFC Middleweight Title
04/08/2023,Gilbert Burns,Jorge Masvidal,Red,Welterweight
04/08/2023,Rob Font,Adrian Yanez,Red,Bantamweight
04/08/2023,Kevin Holland,Santiago Ponzinibbio,Red,Welterweight
04/08/2023,Christian Rodriguez,Raul Rosas Jr.,Red,Bantamweight
04/08/2023,Kelvin Gastelum,Chris Curtis,Red,Middleweight
04/08/2023,Luana Pinheiro,Michelle Waterson-Gomez,Red,Women's Strawweight
04/08/2023,Joe Pyfer,Gerald Meerschaert,Red,Middleweight
04/08/2023,Loopy Godinez,Cynthia Calvillo,Red,Women's Strawweight
04/08/2023,Ignacio Bahamondes,Trey Ogden,Red,Catch Weight
04/08/2023,Steve Garcia,Shayilan Nuerdanbieke,Red,Featherweight
04/08/2023,Sam Hughes,Jaqueline Amorim,Red,Women's Strawweight
03/25/2023,Cory Sandhagen,Marlon Vera,Red,Bantamweight
03/25/2023,Holly Holm,Yana Santos,Red,Women's Bantamweight
03/25/2023,Nate Landwehr,Austin Lingo,Red,Featherweight
03/25/2023,Maycee Barber,Andrea Lee,Red,Women's Flyweight
03/25/2023,Albert Duraev,Chidi Njokuani,Red,Middleweight
03/25/2023,Daniel Pineda,Tucker Lutz,Red,Featherweight
03/25/2023,Lucas Alexander,Steven Peterson,Red,Featherweight
03/25/2023,Trevin Giles,Preston Parsons,Red,Welterweight
03/25/2023,CJ Vergara,Daniel Lacerda,Red,Flyweight
03/25/2023,Victor Altamirano,Vinicius Salvador,Red,Flyweight
03/18/2023,Leon Edwards,Kamaru Usman,Red,UFC Welterweight Title
03/18/2023,Justin Gaethje,Rafael Fiziev,Red,Lightweight
03/18/2023,Gunnar Nelson,Bryan Barberena,Red,Welterweight
03/18/2023,Jennifer Maia,Casey O'Neill,Red,Women's Flyweight
03/18/2023,Marvin Vettori,Roman Dolidze,Red,Middleweight
03/18/2023,Jack Shore,Makwan Amirkhani,Red,Featherweight
03/18/2023,Chris Duncan,Omar Morales,Red,Lightweight
03/18/2023,Yanal Ashmouz,Sam Patterson,Red,Lightweight
03/18/2023,Muhammad Mokaev,Jafel Filho,Red,Flyweight
03/18/2023,Lerone Murphy,Gabriel Santos,Red,Featherweight
03/18/2023,Christian Leroy Duncan,Dusko Todorovic,Red,Middleweight
03/18/2023,Jake Hadley,Malcolm Gordon,Red,Flyweight
03/18/2023,Joanne Wood,Luana Carolina,Red,Women's Flyweight
03/18/2023,Veronica Hardy,Juliana Miller,Red,Women's Flyweight
03/11/2023,Merab Dvalishvili,Petr Yan,Red,Bantamweight
03/11/2023,Alexander Volkov,Alexandr Romanov,Red,Heavyweight
03/11/2023,Nikita Krylov,Ryan Spann,Red,Catch Weight
03/11/2023,Jonathan Martinez,Said Nurmagomedov,Red,Bantamweight
03/11/2023,Mario Bautista,Guido Cannetti,Red,Bantamweight
03/11/2023,Vitor Petrino,Anton Turkalj,Red,Light Heavyweight
03/11/2023,Karl Williams,Lukasz Brzeski,Red,Heavyweight
03/11/2023,Davey Grant,Raphael Assuncao,Red,Bantamweight
03/11/2023,Josh Fremd,Sedriques Dumas,Red,Middleweight
03/11/2023,Victor Henry,Tony Gravely,Red,Bantamweight
03/11/2023,Ariane Lipski,JJ Aldrich,Red,Women's Flyweight
03/11/2023,Bruno Silva,Tyson Nam,Red,Flyweight
03/11/2023,Carlston Harris,Jared Gooden,Red,Welterweight
03/04/2023,Jon Jones,Ciryl Gane,Red,UFC Heavyweight Title
03/04/2023,Alexa Grasso,Valentina Shevchenko,Red,UFC Women's Flyweight Title
03/04/2023,Shavkat Rakhmonov,Geoff Neal,Red,Welterweight
03/04/2023,Mateusz Gamrot,Jalin Turner,Red,Lightweight
03/04/2023,Bo Nickal,Jamie Pickett,Red,Middleweight
03/04/2023,Cody Garbrandt,Trevin Jones,Red,Bantamweight
03/04/2023,Dricus Du Plessis,Derek Brunson,Red,Middleweight
03/04/2023,Amanda Ribas,Viviane Araujo,Red,Women's Flyweight
03/04/2023,Marc-Andre Barriault,Julian Marquez,Red,Middleweight
03/04/2023,Ian Machado Garry,Song Kenan,Red,Welterweight
03/04/2023,Cameron Saaiman,Mana Martinez,Red,Bantamweight
03/04/2023,Tabatha Ricci,Jessica Penne,Red,Women's Strawweight
03/04/2023,Farid Basharat,Da'Mon Blackshear,Red,Bantamweight
03/04/2023,Loik Radzhabov,Esteban Ribovics,Red,Lightweight
02/25/2023,Brendan Allen,Andre Muniz,Red,Middleweight
02/25/2023,Augusto Sakai,Don'Tale Mayes,Red,Heavyweight
02/25/2023,Tatiana Suarez,Montana De La Rosa,Red,Women's Flyweight
02/25/2023,Mike Malott,Yohan Lainesse,Red,Welterweight
02/25/2023,Trevor Peek,Erick Gonzalez,Red,Lightweight
02/25/2023,Jasmine Jasudavicius,Gabriella Fernandes,Red,Women's Flyweight
02/25/2023,Jordan Leavitt,Victor Martinez,Red,Lightweight
02/25/2023,Ode Osbourne,Charles Johnson,Red,Catch Weight
02/25/2023,Joe Solecki,Carl Deaton,Red,Lightweight
02/25/2023,Nurullo Aliev,Rafael Alves,Red,Lightweight
02/18/2023,Erin Blanchfield,Jessica Andrade,Red,Women's Flyweight
02/18/2023,Zac Pauga,Jordan Wright,Red,Light Heavyweight
02/18/2023,Jamal Pogues,Josh Parisian,Red,Heavyweight
02/18/2023,Marcin Prachnio,William Knight,Red,Light Heavyweight
02/18/2023,Alexander Hernandez,Jim Miller,Red,Lightweight
02/18/2023,Nazim Sadykhov,Evan Elder,Red,Lightweight
02/18/2023,Mayra Bueno Silva,Lina Lansberg,Red,Women's Bantamweight
02/18/2023,Jamall Emmers,Khusein Askhabov,Red,Featherweight
02/18/2023,Philipe Lins,Ovince Saint Preux,Red,Light Heavyweight
02/18/2023,AJ Fletcher,Themba Gorimbo,Red,Welterweight
02/18/2023,Clayton Carpenter,Juancamilo Ronderos,Red,Flyweight
02/11/2023,Islam Makhachev,Alexander Volkanovski,Red,UFC Lightweight Title
02/11/2023,Yair Rodriguez,Josh Emmett,Red,UFC Interim Featherweight Title
02/11/2023,Jack Della Maddalena,Randy Brown,Red,Welterweight
02/11/2023,Justin Tafa,Parker Porter,Red,Heavyweight
02/11/2023,Modestas Bukauskas,Tyson Pedro,Red,Light Heavyweight
02/11/2023,Josh Culibao,Melsik Baghdasaryan,Red,Featherweight
02/11/2023,Kleydson Rodrigues,Shannon Ross,Red,Flyweight
02/11/2023,Jamie Mullarkey,Francisco Prado,Red,Lightweight
02/11/2023,Jack Jenkins,Don Shainis,Red,Featherweight
02/11/2023,Loma Lookboonmee,Elise Reed,Red,Women's Strawweight
02/11/2023,Blake Bilder,Shane Young,Red,Featherweight
02/11/2023,Elves Brener,Zubaira Tukhugov,Red,Lightweight
02/04/2023,Serghei Spivac,Derrick Lewis,Red,Heavyweight
02/04/2023,Devin Clark,Da Woon Jung,Red,Light Heavyweight
02/04/2023,Marcin Tybura,Blagoy Ivanov,Red,Heavyweight
02/04/2023,Adam Fugitt,Yusaku Kinoshita,Red,Welterweight
02/04/2023,Anshul Jubli,Jeka Saragih,Red,Lightweight
02/04/2023,JeongYeong Lee,Yizha,Red,Featherweight
02/04/2023,Rinya Nakamura,Toshiomi Kazama,Red,Bantamweight
02/04/2023,HyunSung Park,SeungGuk Choi,Red,Flyweight
02/04/2023,JunYong Park,Denis Tiuliulin,Red,Middleweight
02/04/2023,Tatsuro Taira,Jesus Aguilar,Red,Flyweight
01/21/2023,Jamahal Hill,Glover Teixeira,Red,UFC Light Heavyweight Title
01/21/2023,Brandon Moreno,Deiveson Figueiredo,Red,UFC Flyweight Title
01/21/2023,Gilbert Burns,Neil Magny,Red,Welterweight
01/21/2023,Jessica Andrade,Lauren Murphy,Red,Women's Flyweight
01/21/2023,Johnny Walker,Paul Craig,Red,Light Heavyweight
01/21/2023,Ihor Potieria,Mauricio Rua,Red,Light Heavyweight
01/21/2023,Brunno Ferreira,Gregory Rodrigues,Red,Middleweight
01/21/2023,Thiago Moises,Melquizael Costa,Red,Lightweight
01/21/2023,Gabriel Bonfim,Mounir Lazzez,Red,Welterweight
01/21/2023,Jailton Almeida,Shamil Abdurakhimov,Red,Heavyweight
01/21/2023,Cody Stamann,Luan Lacerda,Red,Bantamweight
01/21/2023,Ismael Bonfim,Terrance McKinney,Red,Lightweight
01/21/2023,Nicolas Dalby,Warlley Alves,Red,Welterweight
01/21/2023,Josiane Nunes,Zarah Fairn,Red,Women's Featherweight
01/21/2023,Daniel Marcos,Saimon Oliveira,Red,Bantamweight
01/14/2023,Sean Strickland,Nassourdine Imavov,Red,Light Heavyweight
01/14/2023,Dan Ige,Damon Jackson,Red,Featherweight
01/14/2023,Roman Kopylov,Punahele Soriano,Red,Middleweight
01/14/2023,Raquel Pennington,Ketlen Vieira,Red,Women's Bantamweight
01/14/2023,Umar Nurmagomedov,Raoni Barcelos,Red,Bantamweight
01/14/2023,Javid Basharat,Mateus Mendonca,Red,Bantamweight
01/14/2023,Abdul Razak Alhassan,Claudio Ribeiro,Red,Middleweight
01/14/2023,Mateusz Rebecki,Nick Fiore,Red,Lightweight
01/14/2023,Allan Nascimento,Carlos Hernandez,Red,Flyweight
01/14/2023,Dan Argueta,Nick Aguirre,Red,Featherweight
01/14/2023,Charles Johnson,Jimmy Flick,Red,Flyweight
12/17/2022,Jared Cannonier,Sean Strickland,Red,Middleweight
12/17/2022,Arman Tsarukyan,Damir Ismagulov,Red,Lightweight
12/17/2022,Amir Albazi,Alessandro Costa,Red,Flyweight
12/17/2022,Alex Caceres,Julian Erosa,Red,Featherweight
12/17/2022,Drew Dober,Bobby Green,Red,Lightweight
12/17/2022,Michal Oleksiejczuk,Cody Brundage,Red,Middleweight
12/17/2022,Cory McKenna,Cheyanne Vlismas,Red,Women's Strawweight
12/17/2022,Matthew Semelsberger,Jake Matthews,Red,Welterweight
12/17/2022,Said Nurmagomedov,Saidyokub Kakhramonov,Red,Bantamweight
12/17/2022,Rafa Garcia,Maheshate,Red,Lightweight
12/17/2022,Rinat Fakhretdinov,Bryan Battle,Red,Welterweight
12/17/2022,Manel Kape,David Dvorak,Red,Flyweight
12/17/2022,Sergey Morozov,Journey Newson,Red,Bantamweight
12/10/2022,Paddy Pimblett,Jared Gordon,Red,Lightweight
12/10/2022,Santiago Ponzinibbio,Alex Morono,Red,Catch Weight
12/10/2022,Dricus Du Plessis,Darren Till,Red,Middleweight
12/10/2022,Ilia Topuria,Bryce Mitchell,Red,Featherweight
12/10/2022,Raul Rosas Jr.,Jay Perrin,Red,Bantamweight
12/10/2022,Jairzinho Rozenstruik,Chris Daukaus,Red,Heavyweight
12/10/2022,Edmen Shahbazyan,Dalcha Lungiambula,Red,Middleweight
12/10/2022,Chris Curtis,Joaquin Buckley,Red,Middleweight
12/10/2022,Billy Quarantillo,Alexander Hernandez,Red,Featherweight
12/10/2022,TJ Brown,Erik Silva,Red,Featherweight
12/10/2022,Cameron Saaiman,Steven Koslow,Red,Bantamweight
12/03/2022,Stephen Thompson,Kevin Holland,Red,Welterweight
12/03/2022,Rafael Dos Anjos,Bryan Barberena,Red,Welterweight
12/03/2022,Matheus Nicolau,Matt Schnell,Red,Flyweight
12/03/2022,Sergei Pavlovich,Tai Tuivasa,Red,Heavyweight
12/03/2022,Roman Dolidze,Jack Hermansson,Red,Middleweight
12/03/2022,Eryk Anders,Kyle Daukaus,Red,Middleweight
12/03/2022,Phil Rowe,Niko Price,Red,Welterweight
12/03/2022,Angela Hill,Emily Ducote,Red,Women's Strawweight
12/03/2022,Clay Guida,Scott Holtzman,Red,Lightweight
12/03/2022,Michael Johnson,Marc Diakiese,Red,Lightweight
12/03/2022,Jonathan Pearce,Darren Elkins,Red,Featherweight
12/03/2022,Natan Levy,Genaro Valdez,Red,Lightweight
12/03/2022,Francis Marshall,Marcelo Rojo,Red,Featherweight
12/03/2022,Yazmin Jauregui,Istela Nunes,Red,Women's Strawweight
11/19/2022,Kennedy Nzechukwu,Ion Cutelaba,Red,Light Heavyweight
11/19/2022,Waldo Cortes-Acosta,Chase Sherman,Red,Heavyweight
11/19/2022,Muslim Salikhov,Andre Fialho,Red,Welterweight
11/19/2022,Jack Della Maddalena,Danny Roberts,Red,Welterweight
11/19/2022,Charles Johnson,Zhalgas Zhumagulov,Red,Flyweight
11/19/2022,Jennifer Maia,Maryna Moroz,Red,Women's Flyweight
11/19/2022,Miles Johns,Vince Morales,Red,Bantamweight
11/19/2022,Ricky Turcios,Kevin Natividad,Red,Bantamweight
11/19/2022,Vanessa Demopoulos,Maria Oliveira,Red,Women's Strawweight
11/19/2022,Brady Hiestand,Fernie Garcia,Red,Bantamweight
11/19/2022,Natalia Silva,Tereza Bleda,Red,Women's Flyweight
11/12/2022,Alex Pereira,Israel Adesanya,Red,UFC Middleweight Title
11/12/2022,Zhang Weili,Carla Esparza,Red,UFC Women's Strawweight Title
11/12/2022,Dustin Poirier,Michael Chandler,Red,Lightweight
11/12/2022,Chris Gutierrez,Frankie Edgar,Red,Bantamweight
11/12/2022,Dan Hooker,Claudio Puelles,Red,Lightweight
11/12/2022,Renato Moicano,Brad Riddell,Red,Lightweight
11/12/2022,Ryan Spann,Dominick Reyes,Red,Light Heavyweight
11/12/2022,Erin Blanchfield,Molly McCann,Red,Women's Flyweight
11/12/2022,Andre Petroski,Wellington Turman,Red,Middleweight
11/12/2022,Matt Frevola,Ottman Azaitar,Red,Lightweight
11/12/2022,Karolina Kowalkiewicz,Silvana Gomez Juarez,Red,Women's Strawweight
11/12/2022,Michael Trizano,SeungWoo Choi,Red,Featherweight
11/12/2022,Montel Jackson,Julio Arce,Red,Bantamweight
11/12/2022,Carlos Ulberg,Nicolae Negumereanu,Red,Light Heavyweight
11/05/2022,Amanda Lemos,Marina Rodriguez,Red,Women's Strawweight
11/05/2022,Neil Magny,Daniel Rodriguez,Red,Welterweight
11/05/2022,Shayilan Nuerdanbieke,Darrick Minner,Red,Featherweight
11/05/2022,Tagir Ulanbekov,Nate Maness,Red,Flyweight
11/05/2022,Grant Dawson,Mark Madsen,Red,Lightweight
11/05/2022,Miranda Maverick,Shanna Young,Red,Women's Flyweight
11/05/2022,Mario Bautista,Benito Lopez,Red,Bantamweight
11/05/2022,Polyana Viana,Jinh Yu Frey,Red,Women's Strawweight
11/05/2022,Johnny Munoz,Liudvik Sholinian,Red,Bantamweight
11/05/2022,Jake Hadley,Carlos Candelario,Red,Flyweight
11/05/2022,Tamires Vidal,Ramona Pascual,Red,Women's Bantamweight
10/29/2022,Arnold Allen,Calvin Kattar,Red,Featherweight
10/29/2022,Max Griffin,Tim Means,Red,Welterweight
10/29/2022,Waldo Cortes-Acosta,Jared Vanderaa,Red,Heavyweight
10/29/2022,Tresean Gore,Josh Fremd,Red,Middleweight
10/29/2022,Khalil Rountree Jr.,Dustin Jacoby,Red,Light Heavyweight
10/29/2022,Roman Dolidze,Phil Hawes,Red,Middleweight
10/29/2022,Marcos Rogerio de Lima,Andrei Arlovski,Red,Heavyweight
10/29/2022,JunYong Park,Joseph Holmes,Red,Middleweight
10/29/2022,Steve Garcia,Chase Hooper,Red,Featherweight
10/29/2022,Cody Durden,Carlos Mota,Red,Flyweight
10/29/2022,Christian Rodriguez,Joshua Weems,Red,Bantamweight
10/22/2022,Islam Makhachev,Charles Oliveira,Red,UFC Lightweight Title
10/22/2022,Aljamain Sterling,TJ Dillashaw,Red,UFC Bantamweight Title
10/22/2022,Sean O'Malley,Petr Yan,Red,Bantamweight
10/22/2022,Beneil Dariush,Mateusz Gamrot,Red,Lightweight
10/22/2022,Manon Fiorot,Katlyn Cerminara,Red,Women's Flyweight
10/22/2022,Belal Muhammad,Sean Brady,Red,Welterweight
10/22/2022,Caio Borralho,Makhmud Muradov,Red,Middleweight
10/22/2022,Nikita Krylov,Volkan Oezdemir,Red,Light Heavyweight
10/22/2022,Abubakar Nurmagomedov,Gadzhi Omargadzhiev,Red,Welterweight
10/22/2022,Armen Petrosyan,AJ Dobson,Red,Middleweight
10/22/2022,Muhammad Mokaev,Malcolm Gordon,Red,Flyweight
10/22/2022,Karol Rosa,Lina Lansberg,Red,Women's Bantamweight
10/15/2022,Alexa Grasso,Viviane Araujo,Red,Women's Flyweight
10/15/2022,Jonathan Martinez,Cub Swanson,Red,Bantamweight
10/15/2022,Dusko Todorovic,Jordan Wright,Red,Middleweight
10/15/2022,Raphael Assuncao,Victor Henry,Red,Bantamweight
10/15/2022,Alonzo Menifield,Misha Cirkunov,Red,Light Heavyweight
10/15/2022,Mana Martinez,Brandon Davis,Red,Bantamweight
10/15/2022,Jacob Malkoun,Nick Maximov,Red,Middleweight
10/15/2022,Joanderson Brito,Lucas Alexander,Red,Featherweight
10/15/2022,Piera Rodriguez,Sam Hughes,Red,Women's Strawweight
10/15/2022,Tatsuro Taira,CJ Vergara,Red,Flyweight
10/15/2022,Pete Rodriguez,Mike Jackson,Red,Welterweight
10/01/2022,Yan Xiaonan,Mackenzie Dern,Red,Women's Strawweight
10/01/2022,Randy Brown,Francisco Trinaldo,Red,Welterweight
10/01/2022,Raoni Barcelos,Trevin Jones,Red,Bantamweight
10/01/2022,Sodiq Yusuff,Don Shainis,Red,Featherweight
10/01/2022,Mike Davis,Viacheslav Borshchev,Red,Lightweight
10/01/2022,Daniel Santos,John Castaneda,Red,Catch Weight
10/01/2022,Ilir Latifi,Aleksei Oleinik,Red,Heavyweight
10/01/2022,Joaquim Silva,Jesse Ronson,Red,Lightweight
10/01/2022,Brendan Allen,Krzysztof Jotko,Red,Middleweight
10/01/2022,Chelsea Chandler,Julija Stoliarenko,Red,Catch Weight
10/01/2022,Guido Cannetti,Randy Costa,Red,Bantamweight
09/17/2022,Cory Sandhagen,Song Yadong,Red,Bantamweight
09/17/2022,Gregory Rodrigues,Chidi Njokuani,Red,Middleweight
09/17/2022,Andre Fili,Bill Algeo,Red,Featherweight
09/17/2022,Joe Pyfer,Alen Amedovski,Red,Middleweight
09/17/2022,Rodrigo Nascimento,Tanner Boser,Red,Heavyweight
09/17/2022,Anthony Hernandez,Marc-Andre Barriault,Red,Middleweight
09/17/2022,Damon Jackson,Pat Sabatini,Red,Featherweight
09/17/2022,Trevin Giles,Louis Cosce,Red,Welterweight
09/17/2022,Loma Lookboonmee,Denise Gomes,Red,Women's Strawweight
09/17/2022,Trey Ogden,Daniel Zellhuber,Red,Lightweight
09/17/2022,Gillian Robertson,Mariya Agapova,Red,Women's Flyweight
09/17/2022,Javid Basharat,Tony Gravely,Red,Bantamweight
09/17/2022,Nikolas Motta,Cameron VanCamp,Red,Lightweight
09/10/2022,Nate Diaz,Tony Ferguson,Red,Welterweight
09/10/2022,Khamzat Chimaev,Kevin Holland,Red,Catch Weight
09/10/2022,Daniel Rodriguez,Li Jingliang,Red,Catch Weight
09/10/2022,Irene Aldana,Macy Chiasson,Red,Catch Weight
09/10/2022,Johnny Walker,Ion Cutelaba,Red,Light Heavyweight
09/10/2022,Julian Erosa,Hakeem Dawodu,Red,Featherweight
09/10/2022,Jailton Almeida,Anton Turkalj,Red,Catch Weight
09/10/2022,Denis Tiuliulin,Jamie Pickett,Red,Middleweight
