date,r_fighter,b_fighter,winner,weight_class
06/24/2023,Jack Jenkins,Jamall Emmers,Red,Featherweight
06/24/2023,Cody Brundage,Sedriques Dumas,Blue,Middleweight
06/17/2023,Marvin Vettori,Jared Cannonier,Blue,Middleweight
06/17/2023,Arman Tsarukyan,Joaquim Silva,Red,Lightweight
06/17/2023,Christian Leroy Duncan,Armen Petrosyan,Blue,Middleweight
06/17/2023,Lucas Almeida,Pat Sabatini,Blue,Featherweight
06/17/2023,Manuel Torres,Nikolas Motta,Red,Lightweight
06/17/2023,Nicolas Dalby,Muslim Salikhov,Red,Welterweight
06/17/2023,Jimmy Flick,Alessandro Costa,Blue,Flyweight
06/17/2023,Cristian Quinonez,Kyung Ho Kang,Blue,Bantamweight
06/17/2023,Carlos Hernandez,Denys Bondar,Red,Flyweight
06/17/2023,Tereza Bleda,Gabriella Fernandes,Red,Women's Flyweight
06/17/2023,Zac Pauga,Modestas Bukauskas,Blue,Light Heavyweight
06/10/2023,Irene Aldana,Amanda Nunes,Blue,UFC Women's Bantamweight Title
06/10/2023,Charles Oliveira,Beneil Dariush,Red,Lightweight
06/10/2023,Mike Malott,Adam Fugitt,Red,Welterweight
06/10/2023,Dan Ige,Nate Landwehr,Red,Featherweight
06/10/2023,Marc-Andre Barriault,Eryk Anders,Red,Middleweight
06/10/2023,Miranda Maverick,Jasmine Jasudavicius,Blue,Women's Flyweight
06/10/2023,Aoriqileng,Aiemann Zahabi,Blue,Bantamweight
06/10/2023,Kyle Nelson,Blake Bilder,Red,Featherweight
06/10/2023,David Dvorak,Steve Erceg,Blue,Flyweight
06/10/2023,Maria Oliveira,Diana Belbita,Blue,Women's Strawweight
06/03/2023,Kai Kara-France,Amir Albazi,Blue,Flyweight
06/03/2023,Daniel Pineda,Alex Caceres,Blue,Featherweight
06/03/2023,Jesse Butler,Jim Miller,Blue,Lightweight
06/03/2023,Tim Elliott,Victor Altamirano,Red,Flyweight
06/03/2023,Ketlen Souza,Karine Silva,Blue,Women's Flyweight
06/03/2023,Abubakar Nurmagomedov,Elizeu Zaleski dos Santos,Blue,Welterweight
06/03/2023,Johnny Munoz,Daniel Santos,Blue,Bantamweight
06/03/2023,Andrei Arlovski,Don'Tale Mayes,Blue,Heavyweight
06/03/2023,John Castaneda,Muin Gafurov,Red,Bantamweight
06/03/2023,Jamie Mullarkey,Muhammad Naimov,Blue,Lightweight
06/03/2023,Elise Reed,Jinh Yu Frey,Red,Women's Strawweight
06/03/2023,Da'Mon Blackshear,Luan Lacerda,Red,Bantamweight
06/03/2023,Maxim Grishin,Philipe Lins,Blue,Light Heavyweight
05/20/2023,Mackenzie Dern,Angela Hill,Red,Women's Strawweight
05/20/2023,Edmen Shahbazyan,Anthony Hernandez,Blue,Middleweight
05/20/2023,Emily Ducote,Loopy Godinez,Blue,Catch Weight
05/20/2023,Andre Fialho,Joaquin Buckley,Blue,Welterweight
05/20/2023,Diego Ferreira,Michael Johnson,Red,Lightweight
05/20/2023,Maheshate,Viacheslav Borshchev,Blue,Lightweight
05/20/2023,Karolina Kowalkiewicz,Vanessa Demopoulos,Red,Women's Strawweight
05/20/2023,Orion Cosce,Gilbert Urbina,Blue,Welterweight
05/20/2023,Ilir Latifi,Rodrigo Nascimento,Blue,Heavyweight
05/20/2023,Chase Hooper,Nick Fiore,Red,Lightweight
05/20/2023,Natalia Silva,Victoria Leonardo,Red,Women's Flyweight
05/20/2023,Takashi Sato,Themba Gorimbo,Blue,Welterweight
05/13/2023,Jailton Almeida,Jairzinho Rozenstruik,Red,Heavyweight
05/13/2023,Anthony Smith,Johnny Walker,Blue,Light Heavyweight
05/13/2023,Daniel Rodriguez,Ian Machado Garry,Blue,Welterweight
05/13/2023,Carlos Ulberg,Ihor Potieria,Red,Light Heavyweight
05/13/2023,Alex Morono,Tim Means,Red,Welterweight
05/13/2023,Matt Brown,Court McGee,Red,Welterweight
05/13/2023,Chase Sherman,Karl Williams,Blue,Heavyweight
05/13/2023,Douglas Silva de Andrade,Cody Stamann,Red,Catch Weight
05/13/2023,Mandy Bohm,Ji Yeon Kim,Red,Women's Flyweight
05/13/2023,Bryan Battle,Gabe Green,Red,Welterweight
05/13/2023,Jessica-Rose Clark,Tainara Lisboa,Blue,Women's Bantamweight
05/06/2023,Henry Cejudo,Aljamain Sterling,Blue,UFC Bantamweight Title
05/06/2023,Gilbert Burns,Belal Muhammad,Blue,Welterweight
05/06/2023,Jessica Andrade,Yan Xiaonan,Blue,Women's Strawweight
05/06/2023,Movsar Evloev,Diego Lopes,Red,Featherweight
05/06/2023,Kron Gracie,Charles Jourdain,Blue,Featherweight
05/06/2023,Drew Dober,Matt Frevola,Blue,Lightweight
05/06/2023,Kennedy Nzechukwu,Devin Clark,Red,Light Heavyweight
05/06/2023,Khaos Williams,Rolando Bedoya,Red,Welterweight
05/06/2023,Virna Jandiroba,Marina Rodriguez,Red,Women's Strawweight
05/06/2023,Parker Porter,Braxton Smith,Red,Heavyweight
05/06/2023,Phil Hawes,Ikram Aliskerov,Blue,Middleweight
05/06/2023,Claudio Ribeiro,Joseph Holmes,Red,Middleweight
04/29/2023,Song Yadong,Ricky Simon,Red,Bantamweight
04/29/2023,Caio Borralho,Michal Oleksiejczuk,Red,Middleweight
04/29/2023,Rodolfo Vieira,Cody Brundage,Red,Middleweight
04/29/2023,Julian Erosa,Fernando Padilla,Blue,Featherweight
04/29/2023,Marcos Rogerio de Lima,Waldo Cortes-Acosta,Red,Heavyweight
04/29/2023,Trey Waters,Josh Quinlan,Red,Welterweight
04/29/2023,Jake Collier,Martin Buday,Blue,Heavyweight
04/29/2023,Charles Johnson,Cody Durden,Blue,Flyweight
04/29/2023,Stephanie Egger,Irina Alekseeva,Blue,Women's Bantamweight
04/29/2023,Journey Newson,Marcus McGhee,Blue,Catch Weight
04/29/2023,Jamey-Lyn Horth,Hailey Cowan,Red,Women's Bantamweight
04/22/2023,Curtis Blaydes,Sergei Pavlovich,Blue,Heavyweight
04/22/2023,Brad Tavares,Bruno Silva,Blue,Middleweight
04/22/2023,Iasmin Lucindo,Brogan Walker,Red,Women's Flyweight
04/22/2023,Jeremiah Wells,Matthew Semelsberger,Red,Welterweight
04/22/2023,Ricky Glenn,Christos Giagos,Blue,Lightweight
04/22/2023,Montel Jackson,Rani Yahya,Red,Bantamweight
04/22/2023,Karol Rosa,Norma Dumont,Blue,Women's Featherweight
04/22/2023,Junior Tafa,Mohammed Usman,Blue,Heavyweight
04/22/2023,William Gomis,Francis Marshall,Red,Featherweight
04/22/2023,Brady Hiestand,Batgerel Danaa,Red,Bantamweight
04/15/2023,Max Holloway,Arnold Allen,Red,Featherweight
04/15/2023,Billy Quarantillo,Edson Barboza,Blue,Featherweight
04/15/2023,Azamat Murzakanov,Dustin Jacoby,Red,Light Heavyweight
04/15/2023,Ion Cutelaba,Tanner Boser,Red,Light Heavyweight
04/15/2023,Pedro Munhoz,Chris Gutierrez,Red,Bantamweight
04/15/2023,Rafa Garcia,Clay Guida,Red,Lightweight
04/15/2023,Bill Algeo,TJ Brown,Red,Featherweight
04/15/2023,Brandon Royval,Matheus Nicolau,Red,Flyweight
04/15/2023,Ed Herman,Zak Cummings,Blue,Light Heavyweight
04/15/2023,Piera Rodriguez,Gillian Robertson,Blue,Women's Strawweight
04/15/2023,Lando Vannata,Daniel Zellhuber,Blue,Lightweight
04/15/2023,Bruna Brasil,Denise Gomes,Blue,Women's Strawweight
04/15/2023,Aaron Phillips,Gaston Bolanos,Blue,Bantamweight
04/15/2023,Lucie Pudilova,Joselyne Edwards,Blue,Women's Bantamweight
04/08/2023,Israel Adesanya,Alex Pereira,Red,UFC Middleweight Title
04/08/2023,Gilbert Burns,Jorge Masvidal,Red,Welterweight
04/08/2023,Adrian Yanez,Rob Font,Blue,Bantamweight
04/08/2023,Kevin Holland,Santiago Ponzinibbio,Red,Welterweight
04/08/2023,Raul Rosas Jr.,Christian Rodriguez,Blue,Bantamweight
04/08/2023,Chris Curtis,Kelvin Gastelum,Blue,Middleweight
04/08/2023,Michelle Waterson-Gomez,Luana Pinheiro,Blue,Women's Strawweight
04/08/2023,Joe Pyfer,Gerald Meerschaert,Red,Middleweight
04/08/2023,Loopy Godinez,Cynthia Calvillo,Red,Women's Strawweight
04/08/2023,Ignacio Bahamondes,Trey Ogden,Red,Catch Weight
04/08/2023,Shayilan Nuerdanbieke,Steve Garcia,Blue,Featherweight
04/08/2023,Sam Hughes,Jaqueline Amorim,Red,Women's Strawweight
03/25/2023,Marlon Vera,Cory Sandhagen,Blue,Bantamweight
03/25/2023,Holly Holm,Yana Santos,Red,Women's Bantamweight
03/25/2023,Nate Landwehr,Austin Lingo,Red,Featherweight
03/25/2023,Maycee Barber,Andrea Lee,Red,Women's Flyweight
03/25/2023,Chidi Njokuani,Albert Duraev,Blue,Middleweight
03/25/2023,Tucker Lutz,Daniel Pineda,Blue,Featherweight
03/25/2023,Steven Peterson,Lucas Alexander,Blue,Featherweight
03/25/2023,Trevin Giles,Preston Parsons,Red,Welterweight
03/25/2023,CJ Vergara,Daniel Lacerda,Red,Flyweight
03/25/2023,Victor Altamirano,Vinicius Salvador,Red,Flyweight
03/18/2023,Leon Edwards,Kamaru Usman,Red,UFC Welterweight Title
03/18/2023,Justin Gaethje,Rafael Fiziev,Red,Lightweight
03/18/2023,Bryan Barberena,Gunnar Nelson,Blue,Welterweight
03/18/2023,Casey O'Neill,Jennifer Maia,Blue,Women's Flyweight
03/18/2023,Roman Dolidze,Marvin Vettori,Blue,Middleweight
03/18/2023,Makwan Amirkhani,Jack Shore,Blue,Featherweight
03/18/2023,Chris Duncan,Omar Morales,Red,Lightweight
03/18/2023,Sam Patterson,Yanal Ashmouz,Blue,Lightweight
03/18/2023,Jafel Filho,Muhammad Mokaev,Blue,Flyweight
03/18/2023,Lerone Murphy,Gabriel Santos,Red,Featherweight
03/18/2023,Dusko Todorovic,Christian Leroy Duncan,Blue,Middleweight
03/18/2023,Jake Hadley,Malcolm Gordon,Red,Flyweight
03/18/2023,Joanne Wood,Luana Carolina,Red,Women's Flyweight
03/18/2023,Juliana Miller,Veronica Hardy,Blue,Women's Flyweight
03/11/2023,Petr Yan,Merab Dvalishvili,Blue,Bantamweight
03/11/2023,Alexander Volkov,Alexandr Romanov,Red,Heavyweight
03/11/2023,Nikita Krylov,Ryan Spann,Red,Catch Weight
03/11/2023,Said Nurmagomedov,Jonathan Martinez,Blue,Bantamweight
03/11/2023,Mario Bautista,Guido Cannetti,Red,Bantamweight
03/11/2023,Anton Turkalj,Vitor Petrino,Blue,Light Heavyweight
03/11/2023,Karl Williams,Lukasz Brzeski,Red,Heavyweight
03/11/2023,Raphael Assuncao,Davey Grant,Blue,Bantamweight
03/11/2023,Josh Fremd,Sedriques Dumas,Red,Middleweight
03/11/2023,Tony Gravely,Victor Henry,Blue,Bantamweight
03/11/2023,JJ Aldrich,Ariane Lipski,Blue,Women's Flyweight
03/11/2023,Bruno Silva,Tyson Nam,Red,Flyweight
03/11/2023,Carlston Harris,Jared Gooden,Red,Welterweight
03/04/2023,Jon Jones,Ciryl Gane,Red,UFC Heavyweight Title
03/04/2023,Valentina Shevchenko,Alexa Grasso,Blue,UFC Women's Flyweight Title
03/04/2023,Shavkat Rakhmonov,Geoff Neal,Red,Welterweight
03/04/2023,Mateusz Gamrot,Jalin Turner,Red,Lightweight
03/04/2023,Bo Nickal,Jamie Pickett,Red,Middleweight
03/04/2023,Trevin Jones,Cody Garbrandt,Blue,Bantamweight
03/04/2023,Derek Brunson,Dricus Du Plessis,Blue,Middleweight
03/04/2023,Viviane Araujo,Amanda Ribas,Blue,Women's Flyweight
03/04/2023,Marc-Andre Barriault,Julian Marquez,Red,Middleweight
03/04/2023,Ian Machado Garry,Song Kenan,Red,Welterweight
03/04/2023,Mana Martinez,Cameron Saaiman,Blue,Bantamweight
03/04/2023,Tabatha Ricci,Jessica Penne,Red,Women's Strawweight
03/04/2023,Da'Mon Blackshear,Farid Basharat,Blue,Bantamweight
03/04/2023,Esteban Ribovics,Loik Radzhabov,Blue,Lightweight
02/25/2023,Andre Muniz,Brendan Allen,Blue,Middleweight
02/25/2023,Don'Tale Mayes,Augusto Sakai,Blue,Heavyweight
02/25/2023,Tatiana Suarez,Montana De La Rosa,Red,Women's Flyweight
02/25/2023,Mike Malott,Yohan Lainesse,Red,Welterweight
02/25/2023,Trevor Peek,Erick Gonzalez,Red,Lightweight
02/25/2023,Jasmine Jasudavicius,Gabriella Fernandes,Red,Women's Flyweight
02/25/2023,Jordan Leavitt,Victor Martinez,Red,Lightweight
02/25/2023,Ode Osbourne,Charles Johnson,Red,Catch Weight
02/25/2023,Joe Solecki,Carl Deaton,Red,Lightweight
02/25/2023,Rafael Alves,Nurullo Aliev,Blue,Lightweight
02/18/2023,Jessica Andrade,Erin Blanchfield,Blue,Women's Flyweight
02/18/2023,Jordan Wright,Zac Pauga,Blue,Light Heavyweight
02/18/2023,Jamal Pogues,Josh Parisian,Red,Heavyweight
02/18/2023,William Knight,Marcin Prachnio,Blue,Light Heavyweight
02/18/2023,Jim Miller,Alexander Hernandez,Blue,Lightweight
02/18/2023,Evan Elder,Nazim Sadykhov,Blue,Lightweight
02/18/2023,Mayra Bueno Silva,Lina Lansberg,Red,Women's Bantamweight
02/18/2023,Khusein Askhabov,Jamall Emmers,Blue,Featherweight
02/18/2023,Philipe Lins,Ovince Saint Preux,Red,Light Heavyweight
02/18/2023,AJ Fletcher,Themba Gorimbo,Red,Welterweight
02/18/2023,Clayton Carpenter,Juancamilo Ronderos,Red,Flyweight
02/11/2023,Islam Makhachev,Alexander Volkanovski,Red,UFC Lightweight Title
02/11/2023,Yair Rodriguez,Josh Emmett,Red,UFC Interim Featherweight Title
02/11/2023,Jack Della Maddalena,Randy Brown,Red,Welterweight
02/11/2023,Parker Porter,Justin Tafa,Blue,Heavyweight
02/11/2023,Modestas Bukauskas,Tyson Pedro,Red,Light Heavyweight
02/11/2023,Melsik Baghdasaryan,Josh Culibao,Blue,Featherweight
02/11/2023,Shannon Ross,Kleydson Rodrigues,Blue,Flyweight
02/11/2023,Jamie Mullarkey,Francisco Prado,Red,Lightweight
02/11/2023,Jack Jenkins,Don Shainis,Red,Featherweight
02/11/2023,Loma Lookboonmee,Elise Reed,Red,Women's Strawweight
02/11/2023,Blake Bilder,Shane Young,Red,Featherweight
02/11/2023,Elves Brener,Zubaira Tukhugov,Red,Lightweight
02/04/2023,Derrick Lewis,Serghei Spivac,Blue,Heavyweight
02/04/2023,Da Woon Jung,Devin Clark,Blue,Light Heavyweight
02/04/2023,Blagoy Ivanov,Marcin Tybura,Blue,Heavyweight
02/04/2023,Yusaku Kinoshita,Adam Fugitt,Blue,Welterweight
02/04/2023,Jeka Saragih,Anshul Jubli,Blue,Lightweight
02/04/2023,Yizha,JeongYeong Lee,Blue,Featherweight
02/04/2023,Toshiomi Kazama,Rinya Nakamura,Blue,Bantamweight
02/04/2023,HyunSung Park,SeungGuk Choi,Red,Flyweight
02/04/2023,Denis Tiuliulin,JunYong Park,Blue,Middleweight
02/04/2023,Jesus Aguilar,Tatsuro Taira,Blue,Flyweight
01/21/2023,Glover Teixeira,Jamahal Hill,Blue,UFC Light Heavyweight Title
01/21/2023,Deiveson Figueiredo,Brandon Moreno,Blue,UFC Flyweight Title
01/21/2023,Neil Magny,Gilbert Burns,Blue,Welterweight
01/21/2023,Jessica Andrade,Lauren Murphy,Red,Women's Flyweight
01/21/2023,Paul Craig,Johnny Walker,Blue,Light Heavyweight
01/21/2023,Mauricio Rua,Ihor Potieria,Blue,Light Heavyweight
01/21/2023,Gregory Rodrigues,Brunno Ferreira,Blue,Middleweight
01/21/2023,Thiago Moises,Melquizael Costa,Red,Lightweight
01/21/2023,Gabriel Bonfim,Mounir Lazzez,Red,Welterweight
01/21/2023,Jailton Almeida,Shamil Abdurakhimov,Red,Heavyweight
01/21/2023,Luan Lacerda,Cody Stamann,Blue,Bantamweight
01/21/2023,Ismael Bonfim,Terrance McKinney,Red,Lightweight
01/21/2023,Nicolas Dalby,Warlley Alves,Red,Welterweight
01/21/2023,Zarah Fairn,Josiane Nunes,Blue,Women's Featherweight
01/21/2023,Daniel Marcos,Saimon Oliveira,Red,Bantamweight
01/14/2023,Nassourdine Imavov,Sean Strickland,Blue,Light Heavyweight
01/14/2023,Dan Ige,Damon Jackson,Red,Featherweight
01/14/2023,Roman Kopylov,Punahele Soriano,Red,Middleweight
01/14/2023,Raquel Pennington,Ketlen Vieira,Red,Women's Bantamweight
01/14/2023,Raoni Barcelos,Umar Nurmagomedov,Blue,Bantamweight
01/14/2023,Mateus Mendonca,Javid Basharat,Blue,Bantamweight
01/14/2023,Claudio Ribeiro,Abdul Razak Alhassan,Blue,Middleweight
01/14/2023,Mateusz Rebecki,Nick Fiore,Red,Lightweight
01/14/2023,Carlos Hernandez,Allan Nascimento,Blue,Flyweight
01/14/2023,Dan Argueta,Nick Aguirre,Red,Featherweight
01/14/2023,Charles Johnson,Jimmy Flick,Red,Flyweight
12/17/2022,Jared Cannonier,Sean Strickland,Red,Middleweight
12/17/2022,Damir Ismagulov,Arman Tsarukyan,Blue,Lightweight
12/17/2022,Amir Albazi,Alessandro Costa,Red,Flyweight
12/17/2022,Alex Caceres,Julian Erosa,Red,Featherweight
12/17/2022,Drew Dober,Bobby Green,Red,Lightweight
12/17/2022,Cody Brundage,Michal Oleksiejczuk,Blue,Middleweight
12/17/2022,Cheyanne Vlismas,Cory McKenna,Blue,Women's Strawweight
12/17/2022,Matthew Semelsberger,Jake Matthews,Red,Welterweight
12/17/2022,Said Nurmagomedov,Saidyokub Kakhramonov,Red,Bantamweight
12/17/2022,Rafa Garcia,Maheshate,Red,Lightweight
12/17/2022,Bryan Battle,Rinat Fakhretdinov,Blue,Welterweight
12/17/2022,David Dvorak,Manel Kape,Blue,Flyweight
12/17/2022,Sergey Morozov,Journey Newson,Red,Bantamweight
12/10/2022,Paddy Pimblett,Jared Gordon,Red,Lightweight
12/10/2022,Santiago Ponzinibbio,Alex Morono,Red,Catch Weight
12/10/2022,Darren Till,Dricus Du Plessis,Blue,Middleweight
12/10/2022,Ilia Topuria,Bryce Mitchell,Red,Featherweight
12/10/2022,Jay Perrin,Raul Rosas Jr.,Blue,Bantamweight
12/10/2022,Chris Daukaus,Jairzinho Rozenstruik,Blue,Heavyweight
12/10/2022,Edmen Shahbazyan,Dalcha Lungiambula,Red,Middleweight
12/10/2022,Chris Curtis,Joaquin Buckley,Red,Middleweight
12/10/2022,Alexander Hernandez,Billy Quarantillo,Blue,Featherweight
12/10/2022,Erik Silva,TJ Brown,Blue,Featherweight
12/10/2022,Cameron Saaiman,Steven Koslow,Red,Bantamweight
12/03/2022,Kevin Holland,Stephen Thompson,Blue,Welterweight
12/03/2022,Rafael Dos Anjos,Bryan Barberena,Red,Welterweight
12/03/2022,Matt Schnell,Matheus Nicolau,Blue,Flyweight
12/03/2022,Tai Tuivasa,Sergei Pavlovich,Blue,Heavyweight
12/03/2022,Roman Dolidze,Jack Hermansson,Red,Middleweight
12/03/2022,Eryk Anders,Kyle Daukaus,Red,Middleweight
12/03/2022,Niko Price,Phil Rowe,Blue,Welterweight
12/03/2022,Angela Hill,Emily Ducote,Red,Women's Strawweight
12/03/2022,Scott Holtzman,Clay Guida,Blue,Lightweight
12/03/2022,Michael Johnson,Marc Diakiese,Red,Lightweight
12/03/2022,Darren Elkins,Jonathan Pearce,Blue,Featherweight
12/03/2022,Genaro Valdez,Natan Levy,Blue,Lightweight
12/03/2022,Francis Marshall,Marcelo Rojo,Red,Featherweight
12/03/2022,Istela Nunes,Yazmin Jauregui,Blue,Women's Strawweight
11/19/2022,Ion Cutelaba,Kennedy Nzechukwu,Blue,Light Heavyweight
11/19/2022,Waldo Cortes-Acosta,Chase Sherman,Red,Heavyweight
11/19/2022,Muslim Salikhov,Andre Fialho,Red,Welterweight
11/19/2022,Jack Della Maddalena,Danny Roberts,Red,Welterweight
11/19/2022,Zhalgas Zhumagulov,Charles Johnson,Blue,Flyweight
11/19/2022,Jennifer Maia,Maryna Moroz,Red,Women's Flyweight
11/19/2022,Vince Morales,Miles Johns,Blue,Bantamweight
11/19/2022,Ricky Turcios,Kevin Natividad,Red,Bantamweight
11/19/2022,Maria Oliveira,Vanessa Demopoulos,Blue,Women's Strawweight
11/19/2022,Brady Hiestand,Fernie Garcia,Red,Bantamweight
11/19/2022,Tereza Bleda,Natalia Silva,Blue,Women's Flyweight
11/12/2022,Alex Pereira,Israel Adesanya,Red,UFC Middleweight Title
11/12/2022,Carla Esparza,Zhang Weili,Blue,UFC Women's Strawweight Title
11/12/2022,Michael Chandler,Dustin Poirier,Blue,Lightweight
11/12/2022,Chris Gutierrez,Frankie Edgar,Red,Bantamweight
11/12/2022,Dan Hooker,Claudio Puelles,Red,Lightweight
11/12/2022,Brad Riddell,Renato Moicano,Blue,Lightweight
11/12/2022,Dominick Reyes,Ryan Spann,Blue,Light Heavyweight
11/12/2022,Molly McCann,Erin Blanchfield,Blue,Women's Flyweight
11/12/2022,Wellington Turman,Andre Petroski,Blue,Middleweight
11/12/2022,Matt Frevola,Ottman Azaitar,Red,Lightweight
11/12/2022,Karolina Kowalkiewicz,Silvana Gomez Juarez,Red,Women's Strawweight
11/12/2022,Michael Trizano,SeungWoo Choi,Red,Featherweight
11/12/2022,Julio Arce,Montel Jackson,Blue,Bantamweight
11/12/2022,Carlos Ulberg,Nicolae Negumereanu,Red,Light Heavyweight
11/05/2022,Marina Rodriguez,Amanda Lemos,Blue,Women's Strawweight
11/05/2022,Daniel Rodriguez,Neil Magny,Blue,Welterweight
11/05/2022,Darrick Minner,Shayilan Nuerdanbieke,Blue,Featherweight
11/05/2022,Nate Maness,Tagir Ulanbekov,Blue,Flyweight
11/05/2022,Grant Dawson,Mark Madsen,Red,Lightweight
11/05/2022,Shanna Young,Miranda Maverick,Blue,Women's Flyweight
11/05/2022,Benito Lopez,Mario Bautista,Blue,Bantamweight
11/05/2022,Polyana Viana,Jinh Yu Frey,Red,Women's Strawweight
11/05/2022,Liudvik Sholinian,Johnny Munoz,Blue,Bantamweight
11/05/2022,Carlos Candelario,Jake Hadley,Blue,Flyweight
11/05/2022,Ramona Pascual,Tamires Vidal,Blue,Women's Bantamweight
10/29/2022,Calvin Kattar,Arnold Allen,Blue,Featherweight
10/29/2022,Tim Means,Max Griffin,Blue,Welterweight
10/29/2022,Jared Vanderaa,Waldo Cortes-Acosta,Blue,Heavyweight
10/29/2022,Tresean Gore,Josh Fremd,Red,Middleweight
10/29/2022,Khalil Rountree Jr.,Dustin Jacoby,Red,Light Heavyweight
10/29/2022,Roman Dolidze,Phil Hawes,Red,Middleweight
10/29/2022,Marcos Rogerio de Lima,Andrei Arlovski,Red,Heavyweight
10/29/2022,JunYong Park,Joseph Holmes,Red,Middleweight
10/29/2022,Steve Garcia,Chase Hooper,Red,Featherweight
10/29/2022,Cody Durden,Carlos Mota,Red,Flyweight
10/29/2022,Christian Rodriguez,Joshua Weems,Red,Bantamweight
10/22/2022,Islam Makhachev,Charles Oliveira,Red,UFC Lightweight Title
10/22/2022,TJ Dillashaw,Aljamain Sterling,Blue,UFC Bantamweight Title
10/22/2022,Sean O'Malley,Petr Yan,Red,Bantamweight
10/22/2022,Mateusz Gamrot,Beneil Dariush,Blue,Lightweight
10/22/2022,Katlyn Cerminara,Manon Fiorot,Blue,Women's Flyweight
10/22/2022,Belal Muhammad,Sean Brady,Red,Welterweight
10/22/2022,Caio Borralho,Makhmud Muradov,Red,Middleweight
10/22/2022,Volkan Oezdemir,Nikita Krylov,Blue,Light Heavyweight
10/22/2022,Abubakar Nurmagomedov,Gadzhi Omargadzhiev,Red,Welterweight
10/22/2022,AJ Dobson,Armen Petrosyan,Blue,Middleweight
10/22/2022,Muhammad Mokaev,Malcolm Gordon,Red,Flyweight
10/22/2022,Lina Lansberg,Karol Rosa,Blue,Women's Bantamweight
10/15/2022,Viviane Araujo,Alexa Grasso,Blue,Women's Flyweight
10/15/2022,Cub Swanson,Jonathan Martinez,Blue,Bantamweight
10/15/2022,Jordan Wright,Dusko Todorovic,Blue,Middleweight
10/15/2022,Raphael Assuncao,Victor Henry,Red,Bantamweight
10/15/2022,Alonzo Menifield,Misha Cirkunov,Red,Light Heavyweight
10/15/2022,Mana Martinez,Brandon Davis,Red,Bantamweight
10/15/2022,Nick Maximov,Jacob Malkoun,Blue,Middleweight
10/15/2022,Joanderson Brito,Lucas Alexander,Red,Featherweight
10/15/2022,Piera Rodriguez,Sam Hughes,Red,Women's Strawweight
10/15/2022,Tatsuro Taira,CJ Vergara,Red,Flyweight
10/15/2022,Mike Jackson,Pete Rodriguez,Blue,Welterweight
10/01/2022,Yan Xiaonan,Mackenzie Dern,Red,Women's Strawweight
10/01/2022,Randy Brown,Francisco Trinaldo,Red,Welterweight
10/01/2022,Trevin Jones,Raoni Barcelos,Blue,Bantamweight
10/01/2022,Sodiq Yusuff,Don Shainis,Red,Featherweight
10/01/2022,Viacheslav Borshchev,Mike Davis,Blue,Lightweight
10/01/2022,John Castaneda,Daniel Santos,Blue,Catch Weight
10/01/2022,Ilir Latifi,Aleksei Oleinik,Red,Heavyweight
10/01/2022,Joaquim Silva,Jesse Ronson,Red,Lightweight
10/01/2022,Brendan Allen,Krzysztof Jotko,Red,Middleweight
10/01/2022,Julija Stoliarenko,Chelsea Chandler,Blue,Catch Weight
10/01/2022,Randy Costa,Guido Cannetti,Blue,Bantamweight
09/17/2022,Cory Sandhagen,Song Yadong,Red,Bantamweight
09/17/2022,Gregory Rodrigues,Chidi Njokuani,Red,Middleweight
09/17/2022,Andre Fili,Bill Algeo,Red,Featherweight
09/17/2022,Alen Amedovski,Joe Pyfer,Blue,Middleweight
09/17/2022,Rodrigo Nascimento,Tanner Boser,Red,Heavyweight
09/17/2022,Anthony Hernandez,Marc-Andre Barriault,Red,Middleweight
09/17/2022,Pat Sabatini,Damon Jackson,Blue,Featherweight
09/17/2022,Trevin Giles,Louis Cosce,Red,Welterweight
09/17/2022,Loma Lookboonmee,Denise Gomes,Red,Women's Strawweight
09/17/2022,Trey Ogden,Daniel Zellhuber,Red,Lightweight
09/17/2022,Mariya Agapova,Gillian Robertson,Blue,Women's Flyweight
09/17/2022,Javid Basharat,Tony Gravely,Red,Bantamweight
09/17/2022,Cameron VanCamp,Nikolas Motta,Blue,Lightweight
09/10/2022,Nate Diaz,Tony Ferguson,Red,Welterweight
09/10/2022,Kevin Holland,Khamzat Chimaev,Blue,Catch Weight
